query_id,faithfulness,answer_relevancy,context_recall,context_precision,answer_correctness,latency_ms
53,0.5310243008879454,0.6778463755400779,0.34707795533749025,0.7192820135657607,0.697325619692717,156.23139778403157
54,0.7778456896480511,0.9169788959183531,0.7522364566340621,0.554640745976445,0.9574440026917923,30.0
55,0.860608699650287,0.9778843810589717,0.6390099804248273,0.6662489967789259,0.6735803068031547,30.0
56,0.9756090266865761,0.6842766551882888,0.9214590300935573,0.7253165470840189,0.7893589074703912,30.0
57,0.7277254652918089,0.8255111432501151,0.9482567551678769,0.8991332407521883,0.9629752164761678,136.9201282859955
58,0.900987077346041,0.9565168959305579,0.6860216500234951,0.6783462195421904,0.687900720014292,30.0
59,0.8860928180147887,0.92923085876185,0.5507994961978099,0.5860611430579254,0.68875849806663,30.0
60,0.9487429210898747,0.8431794354200245,0.7023929882749786,0.697706025611904,0.5631993156138753,62.83222286716891
61,0.7831253531300562,0.5360333309513612,0.5840042431652948,0.533824758125563,0.7862414666780775,30.0
62,0.614285318988886,0.7786203915007125,0.8742898945592642,0.6870660195652535,0.5516429497396126,87.03843756699666
63,0.8402634387906177,0.9749283275926937,0.9222889361455588,0.8551854686086288,0.893958238320663,72.44628904216901
64,0.9722226421836458,0.7597170728380973,0.8150458476674115,0.6381558079677352,0.7646537252975666,30.0
65,0.7030072800785856,0.9620367615065042,0.7042025334003377,0.668327416925269,0.8154767545937941,30.0
66,0.9071196756113395,0.7674888240734128,0.5975313097141329,0.6829082598661287,0.5870585130617534,30.0
67,0.7727683367245665,0.9840390822689549,0.8928574087432841,0.7778163383913501,0.8365400906211377,30.0
68,0.8781644021919404,0.6729934635315061,0.7973459298708052,0.6671506396427966,0.7454466348645356,106.501832749507
69,0.7797378841737689,0.9688029907777369,0.9148959555646808,0.5416430441564275,0.9134562084948076,31.215033702295024
70,0.8483720474336268,0.8236507777243064,0.6639704461483033,0.7440928767524158,0.9621330695626065,88.53403373464944
71,0.5711625143286448,0.7608566180268883,0.43256686260937527,0.5672940983131395,0.96748586788787,200.0
72,0.6053486684637159,0.8866783882849141,0.9307004433538273,0.6901325172423967,0.9300986875741946,30.0
73,0.7658077397809617,0.7950802300706474,0.9257032765434778,0.7539933811195806,0.8139906096909431,30.0
74,0.5878247810442218,0.7905088804600862,0.6536196422652051,0.5862719477132072,0.7891829212147431,30.0
75,0.8900424854659571,0.9188104950621891,0.8091207331055276,0.6864742708597151,0.8797933147392089,107.41184066320209
76,0.8772291106743455,0.8575334708637126,0.8546302886667614,0.703705229613085,0.7287319943372026,30.0
77,0.7597135856024504,0.9324776964855415,0.8075406302217331,0.7630707372477672,0.4973810195636113,30.0
78,0.925582758313915,0.7994765652187212,0.5972858440368471,0.5836641193635552,0.8435275614908433,30.0
79,0.8082521724682236,0.5350877276484665,0.6449111442356221,0.8702428917328526,0.8294656324491877,30.0
80,0.7340625751966031,0.77742355169591,0.8088258755852852,0.5461446366629511,0.8566709854827743,169.03351080256235
81,0.8432632510802678,0.6220802251710305,0.8846190562438998,0.6812638676440994,0.9153681428386197,65.49174856433505
82,0.8225837705727241,0.6805018064059305,0.9628820885931246,0.7966309363257802,0.8749015914657671,30.0
83,0.7926103861159612,0.8311440346745042,0.48130813712402265,0.7922275819598156,0.6568581881975168,30.0
84,0.8212667683415513,0.9578094117253219,0.816105682053973,0.8302933300368073,0.916517508422401,200.0
85,0.814082027030179,0.9186620871484158,0.7762269635086164,0.4824026040307349,0.8009820856841796,49.178962835975895
86,0.884896736719646,0.9261631670462055,0.7784428036659371,0.6439221272475006,0.8619113121014672,30.0
87,0.6960648562793774,0.6839277593363268,0.7847660560255152,0.8590552942851267,0.6618632526067162,65.77178153674954
88,0.9006995891821895,0.6926243775495844,0.7214922663427941,0.9030134994768627,0.8391579526160593,118.74592691836396
89,0.8028264805861574,0.7976132144564243,0.7118090325010488,0.6143526727843717,0.9781006504913066,149.4370720821093
90,0.7509055110946627,0.7697707836676811,0.8240433975753974,0.7737446843888577,0.8810785984881965,55.726279206813054
91,0.7586507317792666,0.6855140448438634,0.4014665792307145,0.5610144699863939,0.9387809927429548,30.0
92,0.8440856866379224,0.770375112414132,0.8006836435881433,0.8194791825670268,0.9208208156197409,200.0
93,0.7964735269932092,0.7684275765434536,0.6395510780077495,0.5338404596941085,0.7834737484257674,30.0
94,0.8918571075537722,0.9701839941531636,0.612579147655525,0.7116939989715647,0.9351553063530061,30.0
95,0.7374531833193075,0.8202263789897012,0.7497541121545094,0.7197632735824429,0.6728115103162672,30.0
96,0.7644198711886248,0.9129378931033816,0.688323195056584,0.7543761135451799,0.844772656906814,138.89692518284846
97,0.8485319642691838,0.8396292694731728,0.8001421296125701,0.64901281634609,0.7998240967553638,80.67945304056508
98,0.9360289421805218,0.5485129606755631,0.8728124395004895,0.8225487061451606,0.981321710307307,62.117002755033454
99,0.9760572389141569,0.6808752965202315,0.8310858854953752,0.7272368819398397,0.693785943539411,33.855390291107945
100,0.8068465793393683,0.9187941098716752,0.640232120265074,0.6468004262988443,0.7375632097377358,50.60969125700096
101,0.8019147080558977,0.777047606790922,0.736186633688983,0.8742003740037485,0.8877725716566549,30.0
102,0.4713231822584994,0.9054013270523485,0.6700090158541137,0.7967721104228469,0.8583864000154561,33.80269771284276
103,0.8916747480166075,0.8610700595041068,0.4395000482999806,0.813102133225799,0.8598672032450274,84.76860081157642
104,0.8927527414218869,0.8857428681457641,0.761771987447096,0.8791777103368118,0.6181541771866604,200.0
105,0.9412464709319271,0.9609126145486656,0.5083516210372692,0.4545299017794987,0.5604799966619102,37.14797849481275
106,0.8041629818440208,0.8823522135249977,0.8272844117468735,0.7144429351995366,0.9145658784290481,87.20385992601142
107,0.8910552032317586,0.9603440089355213,0.5197415074580717,0.7295153497065776,0.9874757540921095,200.0
108,0.7727488152660534,0.5479796418251285,0.7503726909133474,0.5110218086902208,0.8750379571350041,30.0
109,0.9084461062486116,0.6533815946716424,0.8629841193424375,0.8705219454323072,0.8695809800040372,97.98543187729327
110,0.9594218925045745,0.8547840341857563,0.7618044422670437,0.6501555179133335,0.9051542890968254,129.8462149113474
111,0.7640015929655324,0.8745604677088773,0.8642151709754935,0.7608286078172891,0.8645470614409204,30.0
112,0.8118893693841271,0.8653862784052601,0.900674573492966,0.8779888719014429,0.5694272550580289,50.8642655547054
113,0.8814989964453518,0.7768977973650392,0.8366155647296138,0.7808996348151125,0.7523490785598056,200.0
114,0.7521698670552299,0.48209970189227935,0.7390038733456058,0.7798241304975537,0.9598278441145074,144.006166192945
115,0.7989469618798736,0.8781329359515141,0.5222316991807889,0.35876955988659676,0.7567660853623355,32.595421812350814
116,0.906261026438237,0.772156677725234,0.9772877935906937,0.6054905076904302,0.899223384386871,93.49744996807941
117,0.7435844920849439,0.5894856260883656,0.7729540864046646,0.8284689524015174,0.9696412770501207,45.10196634988837
118,0.8812338392342107,0.6181592983228574,0.6814449003316406,0.5776203212454456,0.6133988798440079,200.0
119,0.4848339925717311,0.6200292143631411,0.6366542538210698,0.8232446970044712,0.7859744348275692,58.46521932637848
120,0.6588628341418399,0.8992245218569302,0.9727437485638212,0.6943002863622934,0.8097652854324212,126.97141230294832
121,0.9171695835814166,0.9112673815053568,0.7963378835957434,0.6202715560294833,0.9488868295958293,30.0
122,0.9326589645078585,0.7086121038693837,0.8576604567793198,0.7779692052322861,0.7037314539904888,200.0
123,0.9012177240759863,0.5840529037992722,0.5862180848737792,0.6830262780424654,0.9406309000451301,69.9952758142775
124,0.9268270005399538,0.41972374760796727,0.6814158670959427,0.8626126885976475,0.7478803519955014,67.97891803927047
125,0.7577227730592041,0.6402869388685047,0.9427930297669488,0.7579552090121189,0.6587081657447702,43.077024630110785
126,0.8712813534294174,0.8962567817776133,0.8693674207050517,0.6847871042711366,0.91788068245711,55.63100286069714
127,0.6226467670835273,0.9161415299935308,0.7440596647265739,0.7530804296515587,0.7379928912159477,74.9287031196885
128,0.7344533070649855,0.9039487769410921,0.4420511696198589,0.5335383825539837,0.9466678046622317,63.19024606617099
129,0.8301487650608534,0.847487674971649,0.44278654455201055,0.553081135635249,0.96254964560145,200.0
130,0.822756696921193,0.9148692239583057,0.444323480582312,0.8312265725081225,0.7508663685050883,30.0
131,0.8973698212730734,0.7664403561344357,0.7025329736913996,0.5309967208388948,0.7441144896286215,30.0
132,0.9662745455818813,0.7259463476259309,0.7434174950876085,0.5697185510233475,0.8538703185638319,200.0
133,0.8784418343199965,0.8356337713268349,0.9168157870479637,0.7304853693170752,0.6971376309306365,30.0
134,0.7097805265530771,0.7005584459844478,0.9321658616020853,0.6511518879128892,0.4439269545711436,78.36196048191609
135,0.7514477639181446,0.5043553682533337,0.6970835450365668,0.7256585100748064,0.6800236672817996,30.0
136,0.9590368935282964,0.7263679967728974,0.6682426402644367,0.6890819292603758,0.6662257434192985,179.6898956030801
137,0.7479745377987626,0.9573997881788775,0.9366753129443169,0.7760847154775457,0.9029912958431507,200.0
138,0.9127101510683391,0.6838935935495444,0.6370909483274314,0.8445388149956787,0.8300005760013057,30.0
139,0.6703624579900397,0.6015273671741448,0.6823178340851243,0.5878115326052434,0.8629740807879938,30.0
140,0.7860098613270764,0.8077293459562505,0.9238208978020359,0.7878611140982948,0.917743127077918,79.67282236867352
141,0.9483404505592758,0.825649063191364,0.6819298384990293,0.7797604109516714,0.7702704957157446,30.0
142,0.8479629433696264,0.8041960240068303,0.8336321549060669,0.7220594787867789,0.6586796214609737,51.40940158748087
143,0.6466024536193369,0.26185345092932955,0.8446766416042601,0.6178320444969041,0.7691918202593775,30.0
144,0.8950970502353277,0.6248884452985951,0.31269032073983116,0.4833222087834287,0.6295599102541554,162.75093423947183
145,0.8504288618018087,0.5232350868120617,0.8369616354295054,0.7040632028264603,0.6960780136882709,30.0
146,0.9220677468701884,0.9413824526243895,0.679261252602523,0.5343242240365611,0.9262116157031258,31.968532689165915
147,0.7464156822296456,0.5831361005746956,0.8822140823576999,0.5939646289859325,0.9049973054448588,61.57562986839183
148,0.8911169756128698,0.8032402973234668,0.5056247603654371,0.6749711832708988,0.8805871358552005,104.22047977345751
149,0.9041262449471216,0.929040122376495,0.8001743339711068,0.7786128237976729,0.7466697398430688,120.92250903814698
150,0.8577047961040597,0.901296300936626,0.7051584411337142,0.4951176558697457,0.6849044909232466,30.0
151,0.8152882202086295,0.5956843750767961,0.8833984954890965,0.7409401359137356,0.857488157965803,47.72500799486081
152,0.9638809675307892,0.8639620824776155,0.9078524772511842,0.7739431633963421,0.818532442688799,200.0
153,0.8741527197134908,0.7747332455543656,0.6040463085489741,0.7008396872151506,0.7203535097186803,88.83348960766843
154,0.9194223042108937,0.8803900212836286,0.8073704527073036,0.3650097519843609,0.7567067381922739,30.0
155,0.9282993857879086,0.8703883273133199,0.8374677885037095,0.6886426776453723,0.9442002304106706,157.3618476427035
156,0.7168757843590978,0.8307280472174148,0.6214417066119312,0.6252591389269047,0.9409241033594342,30.0
157,0.8270424877157607,0.8160025607481186,0.5524196873159868,0.7419480448179998,0.933244876641974,176.93778707639822
158,0.7451787804339077,0.7389739035651487,0.8878046072907186,0.8308411392425826,0.9342615158908774,83.65620211516641
159,0.6434438006720147,0.938835320722104,0.9069796495938081,0.8335441767366402,0.7635081413979201,30.0
160,0.699375289461634,0.9746004176099684,0.8975339885915246,0.68500988047187,0.8343098708256024,76.05249175016367
161,0.8465740930521637,0.680023358443318,0.9450190506089319,0.6967369657369413,0.92657847915484,30.0
162,0.6377042400448323,0.8248367041092352,0.8114660812158053,0.48906164518561407,0.898570243233477,196.8514609349599
163,0.8029135979730254,0.8249542335166927,0.6288971394154896,0.9056742721143826,0.8617130628250963,30.0
164,0.8838861024579503,0.7788045925617445,0.8715391501517551,0.5477823373307319,0.9417867633729652,30.0
165,0.8452365884727951,0.6769752823092516,0.8410090328916768,0.9427746926045436,0.7493179998896067,30.0
166,0.8723628238353611,0.8616250154887876,0.46360624411463003,0.5315369022883577,0.7577453222784041,37.38716379725945
167,0.8420737945355189,0.8280505124025351,0.7494387229415076,0.6218629032338897,0.8014898171767747,30.0
168,0.7661299361669557,0.660204113338603,0.4827874881874505,0.5554217212914127,0.8143230520217148,31.547900143435406
169,0.7355631260219334,0.9527584730849117,0.7696880930521853,0.6080907305287901,0.8122206711632625,39.55457941395185
170,0.826729917112381,0.7293284744239527,0.7631263338602104,0.7506401762636509,0.848991541640815,145.09564957065353
171,0.7532826761120234,0.6075843332749955,0.7048436718175374,0.772064903703449,0.8556695676423012,84.31334504408049
172,0.8831261462408834,0.8453678313149033,0.884222660739512,0.5915641352576979,0.7296378435316175,122.16254536261786
173,0.9662918486666707,0.5550980171089588,0.6296366996552983,0.8877463094047247,0.9578392003035986,30.0
174,0.8512509213864988,0.8439785634406075,0.7449775670783308,0.603714196889714,0.9004200470776743,148.88118063487838
175,0.7662891493033679,0.7340854176929217,0.4533386705504655,0.6491950015725176,0.6887316129392671,200.0
176,0.4322174323368246,0.570772599460556,0.6051800921043,0.891218387033298,0.9174814773132925,30.0
177,0.9111103451706918,0.7492850676483934,0.7264942205148812,0.5850521552556806,0.9235587572679907,30.0
178,0.7536750339908471,0.8648083359843967,0.5566224126336138,0.8489600627567071,0.9273628060435084,30.0
179,0.7720798609084382,0.9078886689245936,0.5309952046171702,0.801913145559817,0.8692917615526683,200.0
180,0.9460835315697325,0.9795028745577131,0.8412807820429182,0.6286908114010826,0.7054143022427076,30.0
181,0.7703617117983129,0.9064469997257983,0.8213107856360162,0.6096724001805667,0.8975248814486285,200.0
182,0.9440742947732301,0.9515876695633086,0.8577677847287107,0.6678745702368124,0.8117573760415275,47.19375275739903
183,0.728917789345733,0.9581431389189491,0.8690264194134102,0.6041593228956093,0.948528195416274,32.4244026011611
184,0.9202353585907604,0.852991679156731,0.5990418079812628,0.8401786964586735,0.9600035516738205,30.0
185,0.7637338368994134,0.5477383904256581,0.6241589197569691,0.704531778315309,0.9156199024568964,30.0
186,0.6554251752401726,0.6769671638492483,0.8952482444452462,0.8005026657616444,0.8346840039708916,71.6913835590599
187,0.9585954565490017,0.8264216410770732,0.9842805961528182,0.6399016478819679,0.8063910422119308,30.0
188,0.9361044477230793,0.6540468704599783,0.719435298106728,0.8569335277059915,0.5771259421065382,30.0
189,0.8133367604747858,0.7593239609626814,0.7313417961781626,0.7082761987172287,0.3718150509254874,144.43985477197037
190,0.8245935644919141,0.9686539589537944,0.943157028431024,0.8303535672476797,0.8407381551345251,166.32446288604066
191,0.7123221860558423,0.5759723485252323,0.8920001365426683,0.7360594811475574,0.5906295118798424,30.0
192,0.9088977111819836,0.7748571605206988,0.699319121947867,0.9017125938070564,0.6518332967180207,142.3156675776966
193,0.9360044837148719,0.8464819543164968,0.8104091015830212,0.6326705656220026,0.7311998167832585,48.49543379771369
194,0.918031332501156,0.8367390219127895,0.6404027628015556,0.7900882573163178,0.6339408689264279,30.0
195,0.7502200922313715,0.7645523260406806,0.8216014829103772,0.8232907876740736,0.8795192447485892,30.0
196,0.7911247949441879,0.7936897233914725,0.6409403322076849,0.5751326161594285,0.8721826652426415,30.0
197,0.5293767061349612,0.7107412392474962,0.6939191131017806,0.5685913553551696,0.8284607127905156,178.05458304467243
198,0.9657399949498998,0.7236591043981324,0.8975702159205947,0.8044590246281669,0.6918903302081184,189.57165026430604
199,0.7304213465874876,0.88878968395212,0.7794732473810746,0.6381867065012398,0.5306529333112053,30.0
200,0.7851100726647856,0.7214298323987425,0.534749988887338,0.8930321495169306,0.717954995068236,45.38416209637183
